timestamp,angle_deg,distance_mm,quality
1766310707,8.3125,1476.25,15
1766310707,9.5,1458.5,15
1766310707,10.625,1440.5,15
1766310707,11.8125,1420,15
1766310707,12.984375,1401.25,15
1766310707,14.1875,1384.75,15
1766310707,19.578125,2302.75,15
1766310707,20.71875,2293.5,15
1766310707,21.90625,2272,15
1766310707,23.0625,2253,15
1766310707,24.234375,2242.5,15
1766310707,25.375,2217.25,10
1766310707,26.53125,2225.75,15
1766310707,27.703125,2250.75,15
1766310707,30.4375,1416.75,15
1766310707,31.546875,1410,15
1766310707,32.703125,1409.75,15
1766310707,33.90625,1400.25,15
1766310707,40.90625,1401.25,15
1766310707,46.515625,1831,15
1766310707,47.671875,1847,15
1766310707,50.296875,1300.25,15
1766310707,57.265625,1378.5,15
1766310707,58.40625,1390.75,15
1766310707,59.484375,1421.75,15
1766310707,60.65625,1456.75,15
1766310707,70.46875,4299.75,2
1766310707,72.828125,3942,15
1766310707,73.96875,3941.5,15
1766310707,76.28125,4172.25,15
1766310707,82.09375,4096,15
1766310707,84.40625,3406.75,15
1766310707,85.5625,3480.25,15
1766310707,86.703125,3522.25,15
1766310707,89.015625,3525.75,15
1766310707,97.25,2674.25,15
1766310707,100.078125,1395.75,9
1766310707,104.3125,2277.25,15
1766310707,105.4375,2277.25,15
1766310707,112.265625,2764.5,15
1766310707,113.421875,2731,15
1766310707,114.578125,2705,15
1766310707,115.734375,2691.75,15
1766310707,116.921875,2683.25,15
1766310707,123.140625,1420,15
1766310707,124.359375,1410.75,15
1766310707,125.515625,1416.75,15
1766310707,127.734375,1497.25,15
1766310707,131.140625,1562.25,15
1766310707,132.296875,1565.25,15
1766310707,133.421875,1563.75,15
1766310707,134.5625,1565.75,15
1766310707,135.734375,1566.75,15
1766310707,136.875,1580.25,15
1766310707,146.9375,2647,15
1766310707,148.09375,2664.75,15
1766310707,152.75,2415,15
1766310707,153.90625,2443,15
1766310707,155.03125,2464.25,5
1766310707,158.46875,2863,15
1766310707,159.609375,2876.75,15
1766310707,160.75,2896.25,15
1766310707,161.90625,2909.75,15
1766310707,163.046875,2934,15
1766310707,164.203125,2974.75,15
1766310707,165.359375,2991.25,15
1766310707,166.515625,2950.25,15
1766310707,168.875,2782.25,15
1766310707,171.1875,2705.5,15
1766310707,172.3125,2773.25,15
1766310707,173.484375,2826.75,15
1766310707,213.75,1043.25,15
1766310707,214.953125,1016,15
1766310707,216,1002.75,15
1766310707,217.234375,999.5,15
1766310707,218.4375,996.75,15
1766310707,219.578125,995.75,15
1766310707,220.734375,993.75,15
1766310707,221.859375,992.75,15
1766310707,223.046875,993.5,15
1766310707,224.234375,994.25,15
1766310707,225.359375,993.75,15
1766310707,226.5,993,15
1766310707,227.65625,994.5,15
1766310707,228.796875,997,15
1766310707,229.921875,999.25,15
1766310707,231.09375,1002.5,15
